Instance;" ""JobAmount""";" ""MachineAmount""";" ""MinTaskAmount""";" ""MinTaskTime""";" ""MaxTaskTime""";Solver;" ""CoolingFactor""";" ""Iterations""";" ""Neighborhood""";" ""PriorityRule""";" ""RunTime""";" ""SeedValue""";Makespan
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:21.3761968;2081745696;851
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:19.1890248;784102208;847
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:17.5572141;608352293;911
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,99;2500;N5;LTT;00:00:19.5267110;186443240;964
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:21.2002480;1669628006;1019
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:27.5542302;2011515401;1280
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:27.7925624;1578225928;1279
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:27.4136024;568542974;1405
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:30.3771529;1512226472;1329
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:27.4824844;43301275;1284
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:32.7566381;1395797512;1167
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,99;2500;N5;LTT;00:00:33.7407332;420132473;1175
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:33.8457068;1958390705;1208
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:34.3939159;898213107;1157
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:33.4547243;1613610576;1224
../../../Diagramms/Set6\instance0\file.txt;15;15;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:48.2988013;501336378;1495
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:46.4307673;373350716;1555
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:46.5132595;763352921;1403
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:44.4425930;1511976562;1480
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:49.4145956;1165024904;1470
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:01:27.9897209;169437854;1955
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:01:33.4188627;2110147427;2015
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:01:27.5778120;1040744408;1953
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:01:25.2395534;811613198;1879
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:01:26.0013689;97606235;1914
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:01:58.3932925;81972876;2291
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:01:57.1051926;173612684;2411
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:01:53.7201206;375513263;2370
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:02:02.3409714;902983014;2398
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:01:59.4330957;297244227;2315
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:01:45.5078947;601831724;2325
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:01:52.1506425;28198060;2417
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:01:52.8020080;1330557336;2268
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:01:48.8046739;1283177061;2225
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:01:45.1194081;781164954;2397
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,99;5000;N5;LTT;00:00:12.2185849;1164578669;464
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,99;5000;N5;LTT;00:00:14.1366686;1885667393;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:00:10.6732685;851631595;428
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,99;5000;N5;LTT;00:00:13.7812811;256164654;472
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:00:10.6951392;409154477;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:04:18.6732386;492044352;2702
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:04:16.1407528;35739986;2942
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:04:26.7310537;1305874634;2703
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:04:26.1661274;359066824;2748
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:04:31.0013572;92760255;2884
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:00:22.1814481;1102350698;841
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,99;5000;N5;LTT;00:00:20.2159907;242297573;804
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,99;5000;N5;LTT;00:00:20.3426678;530271144;738
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,99;5000;N5;LTT;00:00:22.6845800;2015850820;857
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,99;5000;N5;LTT;00:00:20.3555190;1280480123;712
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:00:40.5581708;153312995;856
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:00:39.0747331;1446666544;815
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:00:35.0728306;499650254;881
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,99;5000;N5;LTT;00:00:39.6594531;311080232;910
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:00:42.1397253;908319590;1026
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:00:54.4106443;655630906;1312
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:00:56.5619098;355644434;1304
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:00:55.1813113;1366263772;1352
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:01:01.2409142;1886923935;1401
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:00:54.9784324;1193647402;1370
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:01:06.0952668;1377246697;1152
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,99;5000;N5;LTT;00:01:09.0135510;1163685968;1172
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:01:08.1724418;57767606;1213
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:01:08.1813659;1993000335;1156
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:01:08.2701746;1842666004;1222
../../../Diagramms/Set6\instance0\file.txt;15;15;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:01:33.1843893;526588071;1497
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:01:32.0655273;654477339;1524
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:01:33.8086482;1339373851;1428
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:01:28.3014270;114822824;1475
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:01:38.4814020;1983530851;1484
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:02:58.0347228;528249608;1964
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:03:11.2491451;1095487585;2034
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:02:52.9282746;1335446228;1963
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:02:52.7246840;1128341116;1877
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:02:55.2970799;1357393991;1890
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:03:55.2601277;1881903955;2282
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:03:56.5871824;1794584035;2358
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:04:04.3746191;1277232154;2360
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:04:37.4599304;868489561;2369
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:04:29.3836319;303387582;2327
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:03:55.1184343;1144077221;2367
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:04:04.3347651;1796753007;2496
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:04:02.7900264;1829196203;2228
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:04:07.6845094;1379963442;2290
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,99;5000;N5;LTT;00:04:00.7458239;1853474892;2416
../../../Diagramms\ClassroomInstanceSet9;20;20;0;0;100;Simulated Annealing;0,99;2500;N3;LTT;00:02:11.1489511;479341251;2238
../../../Diagramms\ClassroomInstanceSet9;20;20;0;0;100;Simulated Annealing;0,99;2500;N3;LTT;00:02:14.9854985;461880710;2291
../../../Diagramms\ClassroomInstanceSet9;20;20;0;0;100;Simulated Annealing;0,99;2500;N3;LTT;00:02:17.7854807;2091373043;2202
